2014 Form EIA-860 Data - Schedule 6Acomma 'Boiler / Cooling System Associations',,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,Boiler ID,Cooling ID,Steam Plant Type
22131,Red Oak Operating Services LLC,55239,Red Oak Power LLC,HRSG1,TOWER,3
22131,Red Oak Operating Services LLC,55239,Red Oak Power LLC,HRSG3,TOWER,3
22131,Red Oak Operating Services LLC,55239,Red Oak Power LLC,HRSG2,TOWER,3
22148,AES Alamitos LLC,315,AES Alamitos LLC,1,1,1
22148,AES Alamitos LLC,315,AES Alamitos LLC,2,2,1
22148,AES Alamitos LLC,315,AES Alamitos LLC,3,3,1
22148,AES Alamitos LLC,315,AES Alamitos LLC,4,4,1
22148,AES Alamitos LLC,315,AES Alamitos LLC,5,5,1
22148,AES Alamitos LLC,315,AES Alamitos LLC,6,6,1
22290,North Jersey Energy Assoc LP,10308,Sayreville Cogeneration Facility,HRSG1,DC,3
22290,North Jersey Energy Assoc LP,10308,Sayreville Cogeneration Facility,HRSG2,DC,3
22380,NRG Montville Operations Inc,546,Montville Station,5,5,1
22380,NRG Montville Operations Inc,546,Montville Station,6,6,1
22484,AES Redondo Beach LLC,356,AES Redondo Beach LLC,5,5,1
22484,AES Redondo Beach LLC,356,AES Redondo Beach LLC,6,6,1
22484,AES Redondo Beach LLC,356,AES Redondo Beach LLC,7,7,1
22484,AES Redondo Beach LLC,356,AES Redondo Beach LLC,8,8,1
22500,Westar Energy Inc,1248,Hutchinson Energy Center,2,123,1
22500,Westar Energy Inc,1248,Hutchinson Energy Center,3,123,1
22500,Westar Energy Inc,1248,Hutchinson Energy Center,1,123,1
22500,Westar Energy Inc,1248,Hutchinson Energy Center,4,4,1
22500,Westar Energy Inc,1250,Lawrence Energy Center,3,L235,1
22500,Westar Energy Inc,1250,Lawrence Energy Center,4,L4,1
22500,Westar Energy Inc,1250,Lawrence Energy Center,5,L5,1
22500,Westar Energy Inc,1252,Tecumseh Energy Center,9,7,1
22500,Westar Energy Inc,1252,Tecumseh Energy Center,10,8,1
22500,Westar Energy Inc,6068,Jeffrey Energy Center,1,1,1
22500,Westar Energy Inc,6068,Jeffrey Energy Center,2,2,1
22500,Westar Energy Inc,6068,Jeffrey Energy Center,3,3,1
22650,Calpine Corp-Sutter,55112,Sutter Energy Center,HRSG1,ACC,1
22650,Calpine Corp-Sutter,55112,Sutter Energy Center,HRSG2,ACC,1
22652,Texas City Cogeneration LLC,52088,Texas City Power Plant,HRSG 3,CT,1
22652,Texas City Cogeneration LLC,52088,Texas City Power Plant,HRSG 2,CT,1
22652,Texas City Cogeneration LLC,52088,Texas City Power Plant,HRSG 1,CT,1
22979,Astoria Energy LLC,55375,Astoria Energy,HRSG2,ACC1,1
22979,Astoria Energy LLC,55375,Astoria Energy,HRSG1,ACC1,1
23013,EIF Northampton GPcomma LLC,50888,Northampton Generating Company LP,BLR1,CT1,1
23279,Allegheny Energy Supply Co LLC,1570,FirstEnergy R Paul Smith Power Station,9,3,4
23279,Allegheny Energy Supply Co LLC,1570,FirstEnergy R Paul Smith Power Station,11,4,4
23279,Allegheny Energy Supply Co LLC,3178,FirstEnergy Armstrong Power Station,1,1,4
23279,Allegheny Energy Supply Co LLC,3178,FirstEnergy Armstrong Power Station,2,2,4
23279,Allegheny Energy Supply Co LLC,3179,Hatfields Ferry Power Station,2,1,4
23279,Allegheny Energy Supply Co LLC,3179,Hatfields Ferry Power Station,2,2,4
23279,Allegheny Energy Supply Co LLC,3179,Hatfields Ferry Power Station,1,2,4
23279,Allegheny Energy Supply Co LLC,3179,Hatfields Ferry Power Station,3,2,4
23279,Allegheny Energy Supply Co LLC,3181,FirstEnergy Mitchell Power Station,2,2,4
23279,Allegheny Energy Supply Co LLC,3181,FirstEnergy Mitchell Power Station,3,2,4
23279,Allegheny Energy Supply Co LLC,3181,FirstEnergy Mitchell Power Station,1,2,4
23279,Allegheny Energy Supply Co LLC,3181,FirstEnergy Mitchell Power Station,33,3,4
23279,Allegheny Energy Supply Co LLC,3944,FirstEnergy Harrison Power Station,2,1,1
23279,Allegheny Energy Supply Co LLC,3944,FirstEnergy Harrison Power Station,1,1,1
23279,Allegheny Energy Supply Co LLC,3944,FirstEnergy Harrison Power Station,2,2,1
23279,Allegheny Energy Supply Co LLC,3944,FirstEnergy Harrison Power Station,3,2,1
23279,Allegheny Energy Supply Co LLC,6004,FirstEnergy Pleasants Power Station,1,1,1
23279,Allegheny Energy Supply Co LLC,6004,FirstEnergy Pleasants Power Station,2,2,1
23279,Allegheny Energy Supply Co LLC,55710,FirstEnergy Allegheny Energy Units 3 4 & 5,STB,1,3
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,2,1,1
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,1,1,1
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,3A,1,1
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,4A,1,1
24202,Carr Street Generating Sta LP,50978,Carr Street Generating Station,HRSG1,CW,4
24202,Carr Street Generating Sta LP,50978,Carr Street Generating Station,HRSG2,CW,4
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,1,1,1
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,2,2,1
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,3,3,1
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,4,4,1
24211,Tucson Electric Power Co,8223,Springerville,1,1,1
24211,Tucson Electric Power Co,8223,Springerville,2,2,1
24211,Tucson Electric Power Co,8223,Springerville,4,4,1
24211,Tucson Electric Power Co,8223,Springerville,3,4,1
24211,Tucson Electric Power Co,59784,Gila River Power Block 3,3 B,CT-3,1
24211,Tucson Electric Power Co,59784,Gila River Power Block 3,3 A,CT-3,1
26469,Ingleside Cogeneration LP,55313,Ingleside Cogeneration,20F101,53E001,1
26469,Ingleside Cogeneration LP,55313,Ingleside Cogeneration,20F201,53E001,1
26853,La Paloma Generating Co LLC,55151,La Paloma Generating LLC,HRSG1,TWR1,3
26853,La Paloma Generating Co LLC,55151,La Paloma Generating LLC,HRSG2,TWR1,3
26853,La Paloma Generating Co LLC,55151,La Paloma Generating LLC,HRSG4,TWR2,3
26853,La Paloma Generating Co LLC,55151,La Paloma Generating LLC,HRSG3,TWR2,3
27031,Liberty Electric Power LLC,55231,Liberty Electric Power Plant,HRSG1,CT,1
27031,Liberty Electric Power LLC,55231,Liberty Electric Power Plant,HRSG2,CT,1
29122,Morgan Energy Center LLC,55293,Morgan Energy Center,HRSG 3,CWS,1
29122,Morgan Energy Center LLC,55293,Morgan Energy Center,HRSG 1,CWS,1
29122,Morgan Energy Center LLC,55293,Morgan Energy Center,HRSG 2,CWS,1
29926,Entergy Nuclear Generation Co,1590,Pilgrim Nuclear Power Station,NSS1,CW,3
30002,International Paper Co,50398,International Paper Savanna Mill,15RB,10TGCT,1
30002,International Paper Co,50398,International Paper Savanna Mill,13PB,9CT,1
30151,Tri-State G & T Assncomma Inc,87,Escalante,1,1,1
30151,Tri-State G & T Assncomma Inc,527,Nucla,1,N1-3,1
30151,Tri-State G & T Assncomma Inc,527,Nucla,1,N4,1
30151,Tri-State G & T Assncomma Inc,6021,Craig (CO),C1,C1,1
30151,Tri-State G & T Assncomma Inc,6021,Craig (CO),C2,C2,1
30151,Tri-State G & T Assncomma Inc,6021,Craig (CO),C3,C3,1
30151,Tri-State G & T Assncomma Inc,50707,JM Shafer Generating Station,HRSG A,CT,1
30151,Tri-State G & T Assncomma Inc,50707,JM Shafer Generating Station,HRSG E,CT,1
30151,Tri-State G & T Assncomma Inc,50707,JM Shafer Generating Station,HRSG D,CT,1
30151,Tri-State G & T Assncomma Inc,50707,JM Shafer Generating Station,HRSG B,CT,1
30151,Tri-State G & T Assncomma Inc,50707,JM Shafer Generating Station,HRSG C,CT,1
31386,Tenaska Alabama Partners LP,55271,Tenaska Lindsay Hill Generating Station,HRSG2,CLTWR,1
31386,Tenaska Alabama Partners LP,55271,Tenaska Lindsay Hill Generating Station,HRSG3,CLTWR,1
31386,Tenaska Alabama Partners LP,55271,Tenaska Lindsay Hill Generating Station,HRSG1,CLTWR,1
31719,FPL Energy Wyman LLC,1507,William F Wyman,1,1,1
31719,FPL Energy Wyman LLC,1507,William F Wyman,2,2,1
31719,FPL Energy Wyman LLC,1507,William F Wyman,3,3,1
31719,FPL Energy Wyman LLC,1507,William F Wyman,4,4,1
32173,New Athens Generating Company LLC,55405,Athens Generating Plant,HRSG01,UNIT 1,3
32173,New Athens Generating Company LLC,55405,Athens Generating Plant,HRSG02,UNIT 2,3
32173,New Athens Generating Company LLC,55405,Athens Generating Plant,HRSG03,UNIT 3,3
32790,New Harquahala Generating Cocomma LLC,55372,Harquahala Generating Project,HRSG3,CTA&B,3
32790,New Harquahala Generating Cocomma LLC,55372,Harquahala Generating Project,HRSG2,CTA&B,3
32790,New Harquahala Generating Cocomma LLC,55372,Harquahala Generating Project,HRSG1,CTA&B,3
34164,Elk Hills Power LLC,55400,Elk Hills Power LLC,HRSG1,CW,1
34164,Elk Hills Power LLC,55400,Elk Hills Power LLC,HRSG2,CW,1
39347,East Texas Electric Coopcomma Inc,55664,Harrison County Power Project,HCCP 1,CWS,1
39347,East Texas Electric Coopcomma Inc,55664,Harrison County Power Project,HCCP 2,CWS,1
40211,Wabash Valley Power Assncomma Inc,57842,Wabash Valley Power IGCC,1,1,3
40211,Wabash Valley Power Assncomma Inc,57842,Wabash Valley Power IGCC,1HRSG,1,3
40229,Old Dominion Electric Coop,59220,Wildcat Point Generation Facility,HRSG2,T1,1
40229,Old Dominion Electric Coop,59220,Wildcat Point Generation Facility,HRSG1,T1,1
40230,Deseret Generation & Tran Coop,7790,Bonanza,1-1,1-1,1
40577,American Mun Power-Ohiocomma Inc,7286,Richard Gorsuch,4,1,4
40577,American Mun Power-Ohiocomma Inc,7286,Richard Gorsuch,1,1,4
40577,American Mun Power-Ohiocomma Inc,7286,Richard Gorsuch,3,1,4
40577,American Mun Power-Ohiocomma Inc,7286,Richard Gorsuch,2,1,4
40577,American Mun Power-Ohiocomma Inc,55701,Fremont Energy Center,P001,CWS01,1
40577,American Mun Power-Ohiocomma Inc,55701,Fremont Energy Center,P002,CWS01,1
40606,City of Grand Island - (NE),59,Platte,1,1,1
40613,Northern California Power Agny,57978,Lodi Energy Center,ST1HRG,TWR,3
49745,Cash Creek Generating LLC,56107,Cash Creek,HRSG2,CS,1
49745,Cash Creek Generating LLC,56107,Cash Creek,HRSG,CS,1
49756,Illinois Power Resources Generating LLC,856,E D Edwards,1,1,1
49756,Illinois Power Resources Generating LLC,856,E D Edwards,2,2,1
49756,Illinois Power Resources Generating LLC,856,E D Edwards,3,3,1
49756,Illinois Power Resources Generating LLC,6016,Duck Creek,1,1,1
49768,Bastrop Energy Partnerscomma LP,55168,Bastrop Energy Center,HRSG1B,CTOWER,1
49768,Bastrop Energy Partnerscomma LP,55168,Bastrop Energy Center,HRSG1A,CTOWER,1
49791,Eastman Cogeneration LP,55176,Eastman Cogeneration Facility,HRSG 2,GEA CT,1
49791,Eastman Cogeneration LP,55176,Eastman Cogeneration Facility,HRSG 1,GEA CT,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,2,1,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,1,1,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,3,1,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,1,2,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,2,2,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,3,2,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,2,3,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,1,3,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,3,3,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,4,4,1
49893,Invenergy Services LLC,7999,Grays Harbor Energy Facility,HRSG1,CW1,1
49893,Invenergy Services LLC,7999,Grays Harbor Energy Facility,HRSG2,CW1,1
49893,Invenergy Services LLC,55183,Nelson Energy Center,HRSG1,CW-10,1
49893,Invenergy Services LLC,55183,Nelson Energy Center,HRSG2,CW-20,1
49896,Newmont Nevada Energy Investmentcomma LLC,56224,TS Power Plant,BLR100,CTW100,1
49950,Caithness Long Islandcomma LLC,56234,Caithness Long Island Energy Center,HRSG01,ACC01,1
49965,Constellation Mystic Power LLC,1588,Mystic Generating Station,7,7,1
49965,Constellation Mystic Power LLC,1588,Mystic Generating Station,81,85,1
49965,Constellation Mystic Power LLC,1588,Mystic Generating Station,82,85,1
49965,Constellation Mystic Power LLC,1588,Mystic Generating Station,94,96,1
49965,Constellation Mystic Power LLC,1588,Mystic Generating Station,93,96,1
49974,NAES Corporation - (WA),55334,Holland Energy Facility,HRSG 2,CIRC,1
49974,NAES Corporation - (WA),55334,Holland Energy Facility,HRSG 1,CIRC,1
49979,Topaz Power Group  LLC,3441,Nueces Bay,5,5,1
49979,Topaz Power Group  LLC,3441,Nueces Bay,6,6,1
49979,Topaz Power Group  LLC,3441,Nueces Bay,9,7,1
49979,Topaz Power Group  LLC,3441,Nueces Bay,7,7,1
49979,Topaz Power Group  LLC,3441,Nueces Bay,8,7,1
49979,Topaz Power Group  LLC,4939,Barney M Davis,1,1,1
49979,Topaz Power Group  LLC,4939,Barney M Davis,3,2,1
49979,Topaz Power Group  LLC,4939,Barney M Davis,2,2,1
49979,Topaz Power Group  LLC,4939,Barney M Davis,4,2,1
50018,Dominion Energy New Englandcomma LLC,3236,Manchester Street,HRSG10,10,3
50018,Dominion Energy New Englandcomma LLC,3236,Manchester Street,HRSG11,11,3
50018,Dominion Energy New Englandcomma LLC,3236,Manchester Street,HRSG09,9,3
50033,PPG Industries Inc Natrium,50491,PPG Natrium Plant,5BLR,7CIRC,1
50053,Calhoun Port Authority,3436,E S Joslin,1,1,4
50100,R.E. Ginna Nuclear Power Plantcomma LLC,6122,R E Ginna Nuclear Power Plant,NSS1,1,3
50111,Lafayette Utilities System,1443,Louis Doc Bonin,1,1,1
50111,Lafayette Utilities System,1443,Louis Doc Bonin,2,2,1
50111,Lafayette Utilities System,1443,Louis Doc Bonin,3,3,1
50129,Georgia-Pacific Cons Op LLC Port Hudson,10612,Georgia-Pacific Port Hudson,PB1SCB,CS1,1
50157,South Point Energy Center LLC,55177,South Point Energy Center,HRSG B,CW,1
50157,South Point Energy Center LLC,55177,South Point Energy Center,HRSG A,CW,1
50161,FirstEnergy Nuclear Operating Company,6020,Perry,NSS1,CSID01,3
50161,FirstEnergy Nuclear Operating Company,6040,Beaver Valley,NSS1,CSID01,3
50161,FirstEnergy Nuclear Operating Company,6040,Beaver Valley,NSS2,CSID02,3
50161,FirstEnergy Nuclear Operating Company,6149,Davis Besse,NSS1,CSID01,3
54693,Osprey Energy Center,55412,Osprey Energy Center Power Plant,HRSG1,CT,1
54693,Osprey Energy Center,55412,Osprey Energy Center Power Plant,HRSG2,CT,1
54784,NewPage Corporation,10495,Rumford Cogeneration,CRECV,COOLTW,1
54784,NewPage Corporation,10495,Rumford Cogeneration,7,COOLTW,1
54784,NewPage Corporation,10495,Rumford Cogeneration,6,COOLTW,1
54796,Union Power Partners LP,55380,Union Power Partners LP,1 B,CT-1,3
54796,Union Power Partners LP,55380,Union Power Partners LP,1 A,CT-1,3
54796,Union Power Partners LP,55380,Union Power Partners LP,2 A,CT-2,3
54796,Union Power Partners LP,55380,Union Power Partners LP,2 B,CT-2,3
54796,Union Power Partners LP,55380,Union Power Partners LP,3 B,CT-3,3
54796,Union Power Partners LP,55380,Union Power Partners LP,3 A,CT-3,3
54796,Union Power Partners LP,55380,Union Power Partners LP,4 B,CT-4,3
54796,Union Power Partners LP,55380,Union Power Partners LP,4 A,CT-4,3
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,6-1,6,1
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,7-1,7,1
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,HRSG2,U1,1
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,HRSG1,U1,1
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,HRSG4,U2,1
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,HRSG3,U2,1
54817,Fairless Energy LLC,55298,Fairless Energy Center,HRSG1A,BLK1CS,1
54817,Fairless Energy LLC,55298,Fairless Energy Center,HRSG1B,BLK1CS,1
54817,Fairless Energy LLC,55298,Fairless Energy Center,HRSG2A,BLK2CS,1
54817,Fairless Energy LLC,55298,Fairless Energy Center,HRSG2B,BLK2CS,1
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,20,2,1
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,30,3,1
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,40,4,1
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,50,5,1
54885,NRG Wholesale Generation LP,3130,Seward (PA),2,1,1
54885,NRG Wholesale Generation LP,3130,Seward (PA),1,1,1
54885,NRG Wholesale Generation LP,55706,Choctaw County,HRG301,ACC,1
54885,NRG Wholesale Generation LP,55706,Choctaw County,HRG101,ACC,1
54885,NRG Wholesale Generation LP,55706,Choctaw County,HRG201,ACC,1
54885,NRG Wholesale Generation LP,55976,Hunterstown Power Plant,301,ACC,1
54885,NRG Wholesale Generation LP,55976,Hunterstown Power Plant,201,ACC,1
54885,NRG Wholesale Generation LP,55976,Hunterstown Power Plant,101,ACC,1
54888,NRG Texas Power LLC,298,Limestone,LIM1,C1,1
54888,NRG Texas Power LLC,298,Limestone,LIM2,C2,1
54888,NRG Texas Power LLC,3460,Cedar Bayou,CBY1,C1,1
54888,NRG Texas Power LLC,3460,Cedar Bayou,CBY2,C2,1
54888,NRG Texas Power LLC,3460,Cedar Bayou,CBY3,C3,1
54888,NRG Texas Power LLC,3464,Greens Bayou,GBY5,C5,1
54888,NRG Texas Power LLC,3468,Sam Bertron,SRB1,C1,1
54888,NRG Texas Power LLC,3468,Sam Bertron,SRB2,C2,1
54888,NRG Texas Power LLC,3468,Sam Bertron,SRB3,C3,1
54888,NRG Texas Power LLC,3468,Sam Bertron,SRB4,C4,1
54888,NRG Texas Power LLC,3469,T H Wharton,THW2,C2,3
54888,NRG Texas Power LLC,3469,T H Wharton,THWB32,C2,3
54888,NRG Texas Power LLC,3469,T H Wharton,THWB42,C2,3
54888,NRG Texas Power LLC,3469,T H Wharton,THWB44,C2,3
54888,NRG Texas Power LLC,3469,T H Wharton,THWB41,C2,3
54888,NRG Texas Power LLC,3469,T H Wharton,THWB33,C2,3
54888,NRG Texas Power LLC,3469,T H Wharton,THWB34,C2,3
54888,NRG Texas Power LLC,3469,T H Wharton,THWB31,C2,3
54888,NRG Texas Power LLC,3469,T H Wharton,THWB43,C2,3
54888,NRG Texas Power LLC,3470,W A Parish,WAP1,C1,1
54888,NRG Texas Power LLC,3470,W A Parish,WAP2,C2,1
54888,NRG Texas Power LLC,3470,W A Parish,WAP3,C3,1
54888,NRG Texas Power LLC,3470,W A Parish,WAP4,C4,1
54888,NRG Texas Power LLC,3470,W A Parish,WAP5,C5,1
54888,NRG Texas Power LLC,3470,W A Parish,WAP6,C6,1
54888,NRG Texas Power LLC,3470,W A Parish,WAP7,C7,1
54888,NRG Texas Power LLC,3470,W A Parish,WAP8,C8,1
54890,Russell City Energy Company LLC,56467,Russell City Energy Center,HRSG1,CT1,1
54890,Russell City Energy Company LLC,56467,Russell City Energy Center,HRSG2,CT1,1
54899,NAES Corporation - (DE),599,McKee Run,2,1,1
54899,NAES Corporation - (DE),599,McKee Run,1,1,1
54899,NAES Corporation - (DE),599,McKee Run,2,2,1
54899,NAES Corporation - (DE),599,McKee Run,1,2,1
54899,NAES Corporation - (DE),599,McKee Run,3,3,1
54907,ReNu Power Holdings LLC,3443,Victoria,6,4,1
54907,ReNu Power Holdings LLC,3443,Victoria,HRSG9,4/5CT,1
54907,ReNu Power Holdings LLC,3443,Victoria,8,4/5CT,1
54907,ReNu Power Holdings LLC,3443,Victoria,6,4/5CT,1
54907,ReNu Power Holdings LLC,3443,Victoria,HRSG9,5,1
54907,ReNu Power Holdings LLC,3443,Victoria,8,5,1
54907,ReNu Power Holdings LLC,3443,Victoria,8,6,1
54915,Dogwood Power Managementcomma LLC,55178,Dogwood Energy Facility,HRSG2,CT,1
54915,Dogwood Power Managementcomma LLC,55178,Dogwood Energy Facility,HRSG1,CT,1
55269,NextEra Energy Duane Arnold LLC,1060,Duane Arnold Energy Center,NSS1,CW,3
55269,NextEra Energy Duane Arnold LLC,1060,Duane Arnold Energy Center,NSS1,WW,3
55307,Colorado Energy Management,10682,Brush Generation Facility,HR1,CT1,1
55307,Colorado Energy Management,10682,Brush Generation Facility,HR2,CT2,1
55307,Colorado Energy Management,10682,Brush Generation Facility,HR5,CT4,1
55307,Colorado Energy Management,10682,Brush Generation Facility,HR4,CT4,1
55510,Tiverton Power LLC,55048,Tiverton Power Plant,HRSG1,ACC1,4
55649,Ontelaunee Energy Center,55193,Ontelaunee Energy Center,HRSG1,1,3
55649,Ontelaunee Energy Center,55193,Ontelaunee Energy Center,HRSG2,1,3
55729,Duke Energy Kentucky Inc,6018,East Bend,2,2,1
55739,Edgecombe Operating Services LLC,10384,Edgecombe Genco LLC,1B,UNIT1,1
55739,Edgecombe Operating Services LLC,10384,Edgecombe Genco LLC,1A,UNIT1,1
55739,Edgecombe Operating Services LLC,10384,Edgecombe Genco LLC,2B,UNIT2,1
55739,Edgecombe Operating Services LLC,10384,Edgecombe Genco LLC,2A,UNIT2,1
55740,Spruance Genco LLC,54081,Spruance Genco LLC,1A,UNIT1,1
55740,Spruance Genco LLC,54081,Spruance Genco LLC,1B,UNIT1,1
55740,Spruance Genco LLC,54081,Spruance Genco LLC,2A,UNIT1,1
55740,Spruance Genco LLC,54081,Spruance Genco LLC,2B,UNIT1,1
55740,Spruance Genco LLC,54081,Spruance Genco LLC,3A,UNIT2,1
55740,Spruance Genco LLC,54081,Spruance Genco LLC,4B,UNIT2,1
55740,Spruance Genco LLC,54081,Spruance Genco LLC,4A,UNIT2,1
55740,Spruance Genco LLC,54081,Spruance Genco LLC,3B,UNIT2,1
55768,RC Cape May Holdings LLC,2378,B L England,1,1,1
55768,RC Cape May Holdings LLC,2378,B L England,2,2,1
55768,RC Cape May Holdings LLC,2378,B L England,3,3,1
55773,Dighton Powercomma LLC,55026,Dighton Power Plant,HRSG,ACC,3
55808,Westmoreland Partners,54035,Roanoke Valley Energy Facililty I,BLR1,CT1,1
55843,Dynegy Morro Bay LLC,259,Dynegy Morro Bay LLC,1,1,1
55843,Dynegy Morro Bay LLC,259,Dynegy Morro Bay LLC,2,2,1
55843,Dynegy Morro Bay LLC,259,Dynegy Morro Bay LLC,3,3,1
55843,Dynegy Morro Bay LLC,259,Dynegy Morro Bay LLC,4,4,1
55861,Sandy Creek Energy Associates  L P,56611,Sandy Creek Energy Station,S01,CS1,1
55867,Verso Corporation ? Escanaba Paper Company,10208,Escanaba Mill,10,TC,1
55867,Verso Corporation ? Escanaba Paper Company,10208,Escanaba Mill,11,TC,1
55867,Verso Corporation ? Escanaba Paper Company,10208,Escanaba Mill,7,TC,1
55867,Verso Corporation ? Escanaba Paper Company,10208,Escanaba Mill,8,TC,1
55867,Verso Corporation ? Escanaba Paper Company,10208,Escanaba Mill,9,TC,1
55879,Optim Energy LLC,50815,Optim Energy Altura Cogen LLC,HRB2,CT-1,1
55879,Optim Energy LLC,50815,Optim Energy Altura Cogen LLC,HRB1,CT-1,1
55899,Calpine Bosque Energy Center LLC,55172,Bosque County Peaking,HRSG3,COOL5,1
55899,Calpine Bosque Energy Center LLC,55172,Bosque County Peaking,HRSG1,COOL5,1
55899,Calpine Bosque Energy Center LLC,55172,Bosque County Peaking,HRSG2,COOL5,1
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,PKG,RR001,1
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,2HFB,RR001,1
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,1CB,RR001,1
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,5REC,RR001,1
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,1HFB,RR001,1
55906,NextEra Energy Point Beach LLC,4046,Point Beach Nuclear Plant,NSS1,CW,3
55906,NextEra Energy Point Beach LLC,4046,Point Beach Nuclear Plant,NSS2,CW2,3
55911,Whitewater Operating Services LLC,55011,LSP-Whitewater LP,1,UNIT1,1
55912,Cottage Grove Operating Services LLC,55010,LSP-Cottage Grove LP,1,UNIT1,1
55919,Georgia-Pacific Consr Prods LP-Green Bay,10360,Green Bay West Mill,B25,NCCW,1
55919,Georgia-Pacific Consr Prods LP-Green Bay,10360,Green Bay West Mill,B26,NCCW,1
55919,Georgia-Pacific Consr Prods LP-Green Bay,10360,Green Bay West Mill,B27,NCCW,1
55919,Georgia-Pacific Consr Prods LP-Green Bay,10360,Green Bay West Mill,B29,NCCW,1
55919,Georgia-Pacific Consr Prods LP-Green Bay,10360,Green Bay West Mill,B24,NCCW,1
55919,Georgia-Pacific Consr Prods LP-Green Bay,10360,Green Bay West Mill,B28,NCCW,1
55924,GenPower,56671,Longview Power LLC,UHA01,PAB,1
55936,Entergy Gulf States - LA LLC,1391,Louisiana 1,4A,4AAC,1
55936,Entergy Gulf States - LA LLC,1391,Louisiana 1,5A,5ACT,1
55936,Entergy Gulf States - LA LLC,1391,Louisiana 1,1A,DICW,1
55936,Entergy Gulf States - LA LLC,1391,Louisiana 1,3A,DICW,1
55936,Entergy Gulf States - LA LLC,1391,Louisiana 1,2A,DICW,1
55936,Entergy Gulf States - LA LLC,1391,Louisiana 1,9,DICW,1
55936,Entergy Gulf States - LA LLC,1392,Louisiana 2,10,3,1
55936,Entergy Gulf States - LA LLC,1392,Louisiana 2,11,3,1
55936,Entergy Gulf States - LA LLC,1392,Louisiana 2,12,4,1
55936,Entergy Gulf States - LA LLC,1393,R S Nelson,1A,1,1
55936,Entergy Gulf States - LA LLC,1393,R S Nelson,2A,2,1
55936,Entergy Gulf States - LA LLC,1393,R S Nelson,3,3,1
55936,Entergy Gulf States - LA LLC,1393,R S Nelson,4,4,1
55936,Entergy Gulf States - LA LLC,1393,R S Nelson,6,6,1
55936,Entergy Gulf States - LA LLC,1394,Willow Glen,1,1,1
55936,Entergy Gulf States - LA LLC,1394,Willow Glen,2,2,1
55936,Entergy Gulf States - LA LLC,1394,Willow Glen,3,3,1
55936,Entergy Gulf States - LA LLC,1394,Willow Glen,4,4,1
55936,Entergy Gulf States - LA LLC,1394,Willow Glen,5,5,1
55936,Entergy Gulf States - LA LLC,6462,River Bend,NSS1,CW,3
55937,Entergy Texas Inc.,3457,Lewis Creek,2,1,1
55937,Entergy Texas Inc.,3457,Lewis Creek,1,1,1
55937,Entergy Texas Inc.,3459,Sabine,1,1,1
55937,Entergy Texas Inc.,3459,Sabine,2,2,1
55937,Entergy Texas Inc.,3459,Sabine,3,3,1
55937,Entergy Texas Inc.,3459,Sabine,4,4,1
55937,Entergy Texas Inc.,3459,Sabine,5,5A,1
55937,Entergy Texas Inc.,3459,Sabine,5,5B,1
55951,Exelon Nuclear,204,Clinton Power Station,NSS1,CW-1,3
55951,Exelon Nuclear,869,Dresden Generating Station,NSS2,4400-2,3
55951,Exelon Nuclear,869,Dresden Generating Station,NSS3,4400-3,3
55951,Exelon Nuclear,880,Quad Cities Generating Station,NSS1,CW-1,3
55951,Exelon Nuclear,880,Quad Cities Generating Station,NSS2,CW-2,3
